SONG 1:1-17.MP3,https://archive.org/details/01-c-250-01/mp3/Suzanne+Haik-Vantoura/Cantique+des+cantiques+de+Salomon,01+-+Song+001_001-017.mp3
SONG 1:1-17.WMV,https://archive.org/details/01-c-250-01/wmv/MBR+Song+of+Songs/mbr_song001_001-017.wmv,mbr_song+002_001-017.wmv
SONG 2:1-17.MP3,https://archive.org/details/01-c-250-01/mp3/Esther+Lamandier/03+-+Cantique+des+cantiques,04+-+Song+002_001-017.mp3
SONG 2:1-17.MP3,https://archive.org/details/01-c-250-01/mp3/Suzanne+Haik-Vantoura/Cantique+des+cantiques+de+Salomon,02+-+Song+002_001-017.mp3
SONG 2:1-17.WMV,https://archive.org/details/01-c-250-01/wmv/MBR+Song+of+Songs/mbr_song002_001-017.wmv,mbr_song+002_001-017.wmv
SONG 3:1-11.MP3,https://archive.org/details/01-c-250-01/mp3/Esther+Lamandier/03+-+Cantique+des+cantiques,05+-+Song+003_001-011.mp3
SONG 3:1-11.MP3,https://archive.org/details/01-c-250-01/mp3/Suzanne+Haik-Vantoura/Cantique+des+cantiques+de+Salomon,03+-+Song+003_001-011.mp3
SONG 3:1-11.WMV,https://archive.org/details/01-c-250-01/wmv/MBR+Song+of+Songs/mbr_song003_001-011.wmv,mbr_song+003_001-011.wmv
SONG 4:1-16.MP3,https://archive.org/details/01-c-250-01/mp3/Esther+Lamandier/03+-+Cantique+des+cantiques,06+-+Song+004_001-016.mp3
SONG 4:1-16.MP3,https://archive.org/details/01-c-250-01/mp3/Suzanne+Haik-Vantoura/Cantique+des+cantiques+de+Salomon,04+-+Song+004_001-016.mp3
SONG 4:1-16.WMV,https://archive.org/details/01-c-250-01/wmv/MBR+Song+of+Songs/mbr_song004_001-016.wmv,mbr_song+004_001-016.wmv
SONG 5:1-16.MP3,https://archive.org/details/01-c-250-01/mp3/Esther+Lamandier/03+-+Cantique+des+cantiques,07+-+Song+005_001-016.mp3
SONG 5:1-16.MP3,https://archive.org/details/01-c-250-01/mp3/Suzanne+Haik-Vantoura/Cantique+des+cantiques+de+Salomon,05+-+Song+005_001-016.mp3
SONG 5:1-16.WMV,https://archive.org/details/01-c-250-01/wmv/MBR+Song+of+Songs/mbr_song005_001-016.wmv,mbr_song+005_001-016.wmv
SONG 6:1-12.MP3,https://archive.org/details/01-c-250-01/mp3/Esther+Lamandier/03+-+Cantique+des+cantiques,08+-+Song+006_001-012.mp3
SONG 6:1-12.MP3,https://archive.org/details/01-c-250-01/mp3/Suzanne+Haik-Vantoura/Cantique+des+cantiques+de+Salomon,06+-+Song+006_001-012.mp3
SONG 6:1-12.WMV,https://archive.org/details/01-c-250-01/wmv/MBR+Song+of+Songs/mbr_song006_001-012.wmv,mbr_song+006_001-012.wmv
SONG 7:1-14.MP3,https://archive.org/details/01-c-250-01/mp3/Esther+Lamandier/03+-+Cantique+des+cantiques,09+-+Song+007_001-014.mp3
SONG 7:1-14.MP3,https://archive.org/details/01-c-250-01/mp3/Suzanne+Haik-Vantoura/Cantique+des+cantiques+de+Salomon,07+-+Song+007_001-014.mp3
